event_name,round,match,team,judge_name,category,score
Vancouver,1,2,QUICK STYLE,Carlos Irizarry,Projection/Communication,8.0
Vancouver,1,2,QUICK STYLE,Carlos Irizarry,Stamina,8.0
Vancouver,1,2,JAM REPUBLIC,Carlos Irizarry,Choreography Complexity,9.0
Vancouver,1,2,JAM REPUBLIC,Carlos Irizarry,Staging,8.0
Vancouver,1,2,JAM REPUBLIC,Carlos Irizarry,Musicality,9.0
Vancouver,1,2,JAM REPUBLIC,Carlos Irizarry,Creativity,9.0
Vancouver,1,2,JAM REPUBLIC,Carlos Irizarry,Stylistic Athleticism,8.0
Vancouver,1,2,JAM REPUBLIC,Carlos Irizarry,Cleanliness,9.0
Vancouver,1,2,JAM REPUBLIC,Carlos Irizarry,Technical Execution + Authenticity,9.0
Vancouver,1,2,JAM REPUBLIC,Carlos Irizarry,Spacing,9.0
Vancouver,1,2,JAM REPUBLIC,Carlos Irizarry,Projection/Communication,9.0
Vancouver,1,2,JAM REPUBLIC,Carlos Irizarry,Stamina,9.0
Vancouver,1,2,QUICK STYLE,Nicolas Begin,Choreography Complexity,10.0
Vancouver,1,2,QUICK STYLE,Nicolas Begin,Staging,7.0
Vancouver,1,2,QUICK STYLE,Nicolas Begin,Musicality,9.0
Vancouver,1,2,QUICK STYLE,Nicolas Begin,Creativity,9.0
Vancouver,1,2,QUICK STYLE,Nicolas Begin,Stylistic Athleticism,8.0
Vancouver,1,2,QUICK STYLE,Nicolas Begin,Cleanliness,8.0
Vancouver,1,2,QUICK STYLE,Nicolas Begin,Technical Execution + Authenticity,9.0
Vancouver,1,2,QUICK STYLE,Nicolas Begin,Spacing,9.0
Vancouver,1,2,QUICK STYLE,Nicolas Begin,Projection/Communication,8.0
Vancouver,1,2,QUICK STYLE,Nicolas Begin,Stamina,9.0
Vancouver,1,2,JAM REPUBLIC,Nicolas Begin,Choreography Complexity,9.0
Vancouver,1,2,JAM REPUBLIC,Nicolas Begin,Staging,9.0
Vancouver,1,2,JAM REPUBLIC,Nicolas Begin,Musicality,8.0
Vancouver,1,2,JAM REPUBLIC,Nicolas Begin,Creativity,8.0
Vancouver,1,2,JAM REPUBLIC,Nicolas Begin,Stylistic Athleticism,10.0
Vancouver,1,2,JAM REPUBLIC,Nicolas Begin,Cleanliness,9.0
Vancouver,1,2,JAM REPUBLIC,Nicolas Begin,Technical Execution + Authenticity,9.0
Vancouver,1,2,JAM REPUBLIC,Nicolas Begin,Spacing,9.0
Vancouver,1,2,JAM REPUBLIC,Nicolas Begin,Projection/Communication,10.0
Vancouver,1,2,JAM REPUBLIC,Nicolas Begin,Stamina,10.0
Vancouver,1,3,GRV,Cheyenne Kibblewhite,Choreography Complexity,9.0
Vancouver,1,3,GRV,Cheyenne Kibblewhite,Staging,9.0
Vancouver,1,3,GRV,Cheyenne Kibblewhite,Musicality,9.0
Vancouver,1,3,GRV,Cheyenne Kibblewhite,Creativity,10.0
Vancouver,1,3,GRV,Cheyenne Kibblewhite,Stylistic Athleticism,10.0
Vancouver,1,3,GRV,Cheyenne Kibblewhite,Cleanliness,9.0
Vancouver,1,3,GRV,Cheyenne Kibblewhite,Technical Execution + Authenticity,9.0
Vancouver,1,3,GRV,Cheyenne Kibblewhite,Spacing,9.0
Vancouver,1,3,GRV,Cheyenne Kibblewhite,Projection/Communication,9.0
Vancouver,1,3,GRV,Cheyenne Kibblewhite,Stamina,10.0
Vancouver,1,3,BROTHERHOOD,Cheyenne Kibblewhite,Choreography Complexity,8.0
Vancouver,1,3,BROTHERHOOD,Cheyenne Kibblewhite,Staging,9.0
Vancouver,1,3,BROTHERHOOD,Cheyenne Kibblewhite,Musicality,10.0
Vancouver,1,3,BROTHERHOOD,Cheyenne Kibblewhite,Creativity,9.0
Vancouver,1,3,BROTHERHOOD,Cheyenne Kibblewhite,Stylistic Athleticism,10.0
Vancouver,1,3,BROTHERHOOD,Cheyenne Kibblewhite,Cleanliness,10.0
Vancouver,1,3,BROTHERHOOD,Cheyenne Kibblewhite,Technical Execution + Authenticity,9.0
Vancouver,1,3,BROTHERHOOD,Cheyenne Kibblewhite,Spacing,9.0
Vancouver,1,3,BROTHERHOOD,Cheyenne Kibblewhite,Projection/Communication,10.0
Vancouver,1,3,BROTHERHOOD,Cheyenne Kibblewhite,Stamina,10.0
Vancouver,1,3,GRV,Handy Yacinthe,Choreography Complexity,8.0
Vancouver,1,3,GRV,Handy Yacinthe,Staging,9.0
Vancouver,1,3,GRV,Handy Yacinthe,Musicality,8.0
Vancouver,1,3,GRV,Handy Yacinthe,Creativity,10.0
Vancouver,1,3,GRV,Handy Yacinthe,Stylistic Athleticism,8.0
Vancouver,1,3,GRV,Handy Yacinthe,Cleanliness,9.0
Vancouver,1,3,GRV,Handy Yacinthe,Technical Execution + Authenticity,9.0
Vancouver,1,3,GRV,Handy Yacinthe,Spacing,8.0
Vancouver,1,3,GRV,Handy Yacinthe,Projection/Communication,10.0
Vancouver,1,3,GRV,Handy Yacinthe,Stamina,10.0
Vancouver,1,3,BROTHERHOOD,Handy Yacinthe,Choreography Complexity,9.0
Vancouver,1,3,BROTHERHOOD,Handy Yacinthe,Staging,7.0
Vancouver,1,3,BROTHERHOOD,Handy Yacinthe,Musicality,9.0
Vancouver,1,3,BROTHERHOOD,Handy Yacinthe,Creativity,9.0
Vancouver,1,3,BROTHERHOOD,Handy Yacinthe,Stylistic Athleticism,8.0
Vancouver,1,3,BROTHERHOOD,Handy Yacinthe,Cleanliness,10.0
Vancouver,1,3,BROTHERHOOD,Handy Yacinthe,Technical Execution + Authenticity,10.0
Vancouver,1,3,BROTHERHOOD,Handy Yacinthe,Spacing,9.0
Vancouver,1,3,BROTHERHOOD,Handy Yacinthe,Projection/Communication,10.0
Vancouver,1,3,BROTHERHOOD,Handy Yacinthe,Stamina,10.0
Vancouver,1,3,GRV,Stephen Grey,Choreography Complexity,8.0
Vancouver,1,3,GRV,Stephen Grey,Staging,9.0
Vancouver,1,3,GRV,Stephen Grey,Musicality,8.0
Vancouver,1,3,GRV,Stephen Grey,Creativity,10.0
Vancouver,1,3,GRV,Stephen Grey,Stylistic Athleticism,9.0
Vancouver,1,3,GRV,Stephen Grey,Cleanliness,8.0
Vancouver,1,3,GRV,Stephen Grey,Technical Execution + Authenticity,9.0
Vancouver,1,3,GRV,Stephen Grey,Spacing,7.0
Vancouver,1,3,GRV,Stephen Grey,Projection/Communication,10.0
Vancouver,1,3,GRV,Stephen Grey,Stamina,10.0
Vancouver,1,3,BROTHERHOOD,Stephen Grey,Choreography Complexity,9.0
Vancouver,1,3,BROTHERHOOD,Stephen Grey,Staging,7.0
Vancouver,1,3,BROTHERHOOD,Stephen Grey,Musicality,9.0
Vancouver,1,3,BROTHERHOOD,Stephen Grey,Creativity,10.0
Vancouver,1,3,BROTHERHOOD,Stephen Grey,Stylistic Athleticism,9.0
Vancouver,1,3,BROTHERHOOD,Stephen Grey,Cleanliness,9.0
Vancouver,1,3,BROTHERHOOD,Stephen Grey,Technical Execution + Authenticity,9.0
Vancouver,1,3,BROTHERHOOD,Stephen Grey,Spacing,8.0
Vancouver,1,3,BROTHERHOOD,Stephen Grey,Projection/Communication,10.0
Vancouver,1,3,BROTHERHOOD,Stephen Grey,Stamina,10.0
Vancouver,1,3,GRV,Comfort Fedoke,Choreography Complexity,8.0
Vancouver,1,3,GRV,Comfort Fedoke,Staging,9.0
Vancouver,1,3,GRV,Comfort Fedoke,Musicality,9.0
Vancouver,1,3,GRV,Comfort Fedoke,Creativity,9.0
Vancouver,1,3,GRV,Comfort Fedoke,Stylistic Athleticism,9.0
Vancouver,1,3,GRV,Comfort Fedoke,Cleanliness,9.0
Vancouver,1,3,GRV,Comfort Fedoke,Technical Execution + Authenticity,8.0
Vancouver,1,3,GRV,Comfort Fedoke,Spacing,9.0
Vancouver,1,3,GRV,Comfort Fedoke,Projection/Communication,9.0
Vancouver,1,3,GRV,Comfort Fedoke,Stamina,10.0
Vancouver,1,3,BROTHERHOOD,Comfort Fedoke,Choreography Complexity,9.0
Vancouver,1,3,BROTHERHOOD,Comfort Fedoke,Staging,10.0
Vancouver,1,3,BROTHERHOOD,Comfort Fedoke,Musicality,10.0
Vancouver,1,3,BROTHERHOOD,Comfort Fedoke,Creativity,9.0
Vancouver,1,3,BROTHERHOOD,Comfort Fedoke,Stylistic Athleticism,9.0
Vancouver,1,3,BROTHERHOOD,Comfort Fedoke,Cleanliness,9.0
Vancouver,1,3,BROTHERHOOD,Comfort Fedoke,Technical Execution + Authenticity,10.0
Vancouver,1,3,BROTHERHOOD,Comfort Fedoke,Spacing,9.0
Vancouver,1,3,BROTHERHOOD,Comfort Fedoke,Projection/Communication,10.0
Vancouver,1,3,BROTHERHOOD,Comfort Fedoke,Stamina,10.0
Vancouver,1,3,GRV,Carlos Irizarry,Choreography Complexity,10.0
Vancouver,1,3,GRV,Carlos Irizarry,Staging,10.0
Vancouver,1,3,GRV,Carlos Irizarry,Musicality,9.0
Vancouver,1,3,GRV,Carlos Irizarry,Creativity,9.0
Vancouver,1,3,GRV,Carlos Irizarry,Stylistic Athleticism,9.0
Vancouver,1,3,GRV,Carlos Irizarry,Cleanliness,9.0
Vancouver,1,3,GRV,Carlos Irizarry,Technical Execution + Authenticity,9.0
Vancouver,1,3,GRV,Carlos Irizarry,Spacing,10.0
Vancouver,1,3,GRV,Carlos Irizarry,Projection/Communication,9.0
Vancouver,1,3,GRV,Carlos Irizarry,Stamina,10.0
Vancouver,1,3,BROTHERHOOD,Carlos Irizarry,Choreography Complexity,9.0
Vancouver,1,3,BROTHERHOOD,Carlos Irizarry,Staging,9.0
Vancouver,1,3,BROTHERHOOD,Carlos Irizarry,Musicality,10.0
Vancouver,1,3,BROTHERHOOD,Carlos Irizarry,Creativity,10.0
Vancouver,1,3,BROTHERHOOD,Carlos Irizarry,Stylistic Athleticism,8.0
Vancouver,1,3,BROTHERHOOD,Carlos Irizarry,Cleanliness,10.0
Vancouver,1,3,BROTHERHOOD,Carlos Irizarry,Technical Execution + Authenticity,9.0
Vancouver,1,3,BROTHERHOOD,Carlos Irizarry,Spacing,10.0
Vancouver,1,3,BROTHERHOOD,Carlos Irizarry,Projection/Communication,10.0
Vancouver,1,3,BROTHERHOOD,Carlos Irizarry,Stamina,10.0
Vancouver,1,3,GRV,Nicolas Begin,Choreography Complexity,8.0
Vancouver,1,3,GRV,Nicolas Begin,Staging,8.0
Vancouver,1,3,GRV,Nicolas Begin,Musicality,8.0
Vancouver,1,3,GRV,Nicolas Begin,Creativity,10.0
Vancouver,1,3,GRV,Nicolas Begin,Stylistic Athleticism,9.0
Vancouver,1,3,GRV,Nicolas Begin,Cleanliness,8.0
Vancouver,1,3,GRV,Nicolas Begin,Technical Execution + Authenticity,9.0
Vancouver,1,3,GRV,Nicolas Begin,Spacing,9.0
Vancouver,1,3,GRV,Nicolas Begin,Projection/Communication,10.0
Vancouver,1,3,GRV,Nicolas Begin,Stamina,9.0
Vancouver,1,3,BROTHERHOOD,Nicolas Begin,Choreography Complexity,9.0
Vancouver,1,3,BROTHERHOOD,Nicolas Begin,Staging,10.0
Vancouver,1,3,BROTHERHOOD,Nicolas Begin,Musicality,8.0
Vancouver,1,3,BROTHERHOOD,Nicolas Begin,Creativity,9.0
Vancouver,1,3,BROTHERHOOD,Nicolas Begin,Stylistic Athleticism,10.0
Vancouver,1,3,BROTHERHOOD,Nicolas Begin,Cleanliness,10.0
Vancouver,1,3,BROTHERHOOD,Nicolas Begin,Technical Execution + Authenticity,10.0
Vancouver,1,3,BROTHERHOOD,Nicolas Begin,Spacing,8.0
Vancouver,1,3,BROTHERHOOD,Nicolas Begin,Projection/Communication,10.0
Vancouver,1,3,BROTHERHOOD,Nicolas Begin,Stamina,10.0
Vancouver,2,1,BROTHERHOOD,Cheyenne Kibblewhite,Choreography Complexity,9.0
Vancouver,2,1,BROTHERHOOD,Cheyenne Kibblewhite,Staging,9.0
Vancouver,2,1,BROTHERHOOD,Cheyenne Kibblewhite,Musicality,9.0
Vancouver,2,1,BROTHERHOOD,Cheyenne Kibblewhite,Creativity,10.0
Vancouver,2,1,BROTHERHOOD,Cheyenne Kibblewhite,Stylistic Athleticism,10.0
Vancouver,2,1,BROTHERHOOD,Cheyenne Kibblewhite,Cleanliness,9.0
Vancouver,2,1,BROTHERHOOD,Cheyenne Kibblewhite,Technical Execution + Authenticity,10.0
Vancouver,2,1,BROTHERHOOD,Cheyenne Kibblewhite,Spacing,9.0
Vancouver,2,1,BROTHERHOOD,Cheyenne Kibblewhite,Projection/Communication,9.0
Vancouver,2,1,BROTHERHOOD,Cheyenne Kibblewhite,Stamina,9.0
Vancouver,2,1,JAM REPUBLIC,Cheyenne Kibblewhite,Choreography Complexity,8.0
Vancouver,2,1,JAM REPUBLIC,Cheyenne Kibblewhite,Staging,8.0
Vancouver,2,1,JAM REPUBLIC,Cheyenne Kibblewhite,Musicality,8.0
Vancouver,2,1,JAM REPUBLIC,Cheyenne Kibblewhite,Creativity,8.0
Vancouver,2,1,JAM REPUBLIC,Cheyenne Kibblewhite,Stylistic Athleticism,8.0
Vancouver,2,1,JAM REPUBLIC,Cheyenne Kibblewhite,Cleanliness,8.0
Vancouver,2,1,JAM REPUBLIC,Cheyenne Kibblewhite,Technical Execution + Authenticity,8.0
Vancouver,2,1,JAM REPUBLIC,Cheyenne Kibblewhite,Spacing,8.0
Vancouver,2,1,JAM REPUBLIC,Cheyenne Kibblewhite,Projection/Communication,8.0
Vancouver,2,1,JAM REPUBLIC,Cheyenne Kibblewhite,Stamina,9.0
Vancouver,2,1,1MILLION,Cheyenne Kibblewhite,Choreography Complexity,8.0
Vancouver,2,1,1MILLION,Cheyenne Kibblewhite,Staging,9.0
Vancouver,2,1,1MILLION,Cheyenne Kibblewhite,Musicality,9.0
Vancouver,2,1,1MILLION,Cheyenne Kibblewhite,Creativity,8.0
Vancouver,2,1,1MILLION,Cheyenne Kibblewhite,Stylistic Athleticism,8.0
Vancouver,2,1,1MILLION,Cheyenne Kibblewhite,Cleanliness,8.0
Vancouver,2,1,1MILLION,Cheyenne Kibblewhite,Technical Execution + Authenticity,9.0
Vancouver,2,1,1MILLION,Cheyenne Kibblewhite,Spacing,9.0
Vancouver,2,1,1MILLION,Cheyenne Kibblewhite,Projection/Communication,9.0
Vancouver,2,1,1MILLION,Cheyenne Kibblewhite,Stamina,9.0
Vancouver,2,1,BROTHERHOOD,Handy Yacinthe,Choreography Complexity,9.0
Vancouver,2,1,BROTHERHOOD,Handy Yacinthe,Staging,9.0
Vancouver,2,1,BROTHERHOOD,Handy Yacinthe,Musicality,10.0
Vancouver,2,1,BROTHERHOOD,Handy Yacinthe,Creativity,9.0
Vancouver,2,1,BROTHERHOOD,Handy Yacinthe,Stylistic Athleticism,9.0
Vancouver,2,1,BROTHERHOOD,Handy Yacinthe,Cleanliness,10.0
Vancouver,2,1,BROTHERHOOD,Handy Yacinthe,Technical Execution + Authenticity,10.0
Vancouver,2,1,BROTHERHOOD,Handy Yacinthe,Spacing,9.0
Vancouver,2,1,BROTHERHOOD,Handy Yacinthe,Projection/Communication,10.0
Vancouver,2,1,BROTHERHOOD,Handy Yacinthe,Stamina,10.0
Vancouver,2,1,JAM REPUBLIC,Handy Yacinthe,Choreography Complexity,8.0
Vancouver,2,1,JAM REPUBLIC,Handy Yacinthe,Staging,8.0
Vancouver,2,1,JAM REPUBLIC,Handy Yacinthe,Musicality,10.0
Vancouver,2,1,JAM REPUBLIC,Handy Yacinthe,Creativity,8.0
Vancouver,2,1,JAM REPUBLIC,Handy Yacinthe,Stylistic Athleticism,9.0
Vancouver,2,1,JAM REPUBLIC,Handy Yacinthe,Cleanliness,10.0
Vancouver,2,1,JAM REPUBLIC,Handy Yacinthe,Technical Execution + Authenticity,9.0
Vancouver,2,1,JAM REPUBLIC,Handy Yacinthe,Spacing,9.0
Vancouver,2,1,JAM REPUBLIC,Handy Yacinthe,Projection/Communication,9.0
Vancouver,2,1,JAM REPUBLIC,Handy Yacinthe,Stamina,10.0
Vancouver,2,1,1MILLION,Handy Yacinthe,Choreography Complexity,8.0
Vancouver,2,1,1MILLION,Handy Yacinthe,Staging,8.0
Vancouver,2,1,1MILLION,Handy Yacinthe,Musicality,8.0
Vancouver,2,1,1MILLION,Handy Yacinthe,Creativity,8.0
Vancouver,2,1,1MILLION,Handy Yacinthe,Stylistic Athleticism,8.0
Vancouver,2,1,1MILLION,Handy Yacinthe,Cleanliness,9.0
Vancouver,2,1,1MILLION,Handy Yacinthe,Technical Execution + Authenticity,9.0
Vancouver,2,1,1MILLION,Handy Yacinthe,Spacing,8.0
Vancouver,2,1,1MILLION,Handy Yacinthe,Projection/Communication,9.0
Vancouver,2,1,1MILLION,Handy Yacinthe,Stamina,10.0
Vancouver,2,1,BROTHERHOOD,Stephen Grey,Choreography Complexity,9.0
Vancouver,2,1,BROTHERHOOD,Stephen Grey,Staging,8.0
Vancouver,2,1,BROTHERHOOD,Stephen Grey,Musicality,9.0
Vancouver,2,1,BROTHERHOOD,Stephen Grey,Creativity,9.0
Vancouver,2,1,BROTHERHOOD,Stephen Grey,Stylistic Athleticism,8.0
Vancouver,2,1,BROTHERHOOD,Stephen Grey,Cleanliness,9.0
Vancouver,2,1,BROTHERHOOD,Stephen Grey,Technical Execution + Authenticity,8.0
Vancouver,2,1,BROTHERHOOD,Stephen Grey,Spacing,7.0
Vancouver,2,1,BROTHERHOOD,Stephen Grey,Projection/Communication,10.0
Vancouver,2,1,BROTHERHOOD,Stephen Grey,Stamina,10.0
Vancouver,2,1,JAM REPUBLIC,Stephen Grey,Choreography Complexity,5.0
Vancouver,2,1,JAM REPUBLIC,Stephen Grey,Staging,8.0
Vancouver,2,1,JAM REPUBLIC,Stephen Grey,Musicality,8.0
Vancouver,2,1,JAM REPUBLIC,Stephen Grey,Creativity,7.0
Vancouver,2,1,JAM REPUBLIC,Stephen Grey,Stylistic Athleticism,7.0
Vancouver,2,1,JAM REPUBLIC,Stephen Grey,Cleanliness,8.0
Vancouver,2,1,JAM REPUBLIC,Stephen Grey,Technical Execution + Authenticity,8.0
Vancouver,2,1,JAM REPUBLIC,Stephen Grey,Spacing,8.0
Vancouver,2,1,JAM REPUBLIC,Stephen Grey,Projection/Communication,10.0
Vancouver,2,1,JAM REPUBLIC,Stephen Grey,Stamina,9.0
Vancouver,2,1,1MILLION,Stephen Grey,Choreography Complexity,8.0
Vancouver,2,1,1MILLION,Stephen Grey,Staging,8.0
Vancouver,2,1,1MILLION,Stephen Grey,Musicality,8.0
Vancouver,2,1,1MILLION,Stephen Grey,Creativity,7.0
Vancouver,2,1,1MILLION,Stephen Grey,Stylistic Athleticism,8.0
Vancouver,2,1,1MILLION,Stephen Grey,Cleanliness,7.0
Vancouver,2,1,1MILLION,Stephen Grey,Technical Execution + Authenticity,8.0
Vancouver,2,1,1MILLION,Stephen Grey,Spacing,8.0
Vancouver,2,1,1MILLION,Stephen Grey,Projection/Communication,10.0
Vancouver,2,1,1MILLION,Stephen Grey,Stamina,9.0
Vancouver,2,1,BROTHERHOOD,Comfort Fedoke,Choreography Complexity,10.0
Vancouver,2,1,BROTHERHOOD,Comfort Fedoke,Staging,9.0
Vancouver,2,1,BROTHERHOOD,Comfort Fedoke,Musicality,10.0
Vancouver,2,1,BROTHERHOOD,Comfort Fedoke,Creativity,9.0
Vancouver,2,1,BROTHERHOOD,Comfort Fedoke,Stylistic Athleticism,9.0
Vancouver,2,1,BROTHERHOOD,Comfort Fedoke,Cleanliness,9.0
Vancouver,2,1,BROTHERHOOD,Comfort Fedoke,Technical Execution + Authenticity,10.0
Vancouver,2,1,BROTHERHOOD,Comfort Fedoke,Spacing,8.0
Vancouver,2,1,BROTHERHOOD,Comfort Fedoke,Projection/Communication,10.0
Vancouver,2,1,BROTHERHOOD,Comfort Fedoke,Stamina,10.0
Vancouver,2,1,JAM REPUBLIC,Comfort Fedoke,Choreography Complexity,8.0
Vancouver,2,1,JAM REPUBLIC,Comfort Fedoke,Staging,9.0
Vancouver,2,1,JAM REPUBLIC,Comfort Fedoke,Musicality,9.0
Vancouver,2,1,JAM REPUBLIC,Comfort Fedoke,Creativity,9.0
Vancouver,2,1,JAM REPUBLIC,Comfort Fedoke,Stylistic Athleticism,8.0
Vancouver,2,1,JAM REPUBLIC,Comfort Fedoke,Cleanliness,9.0
Vancouver,2,1,JAM REPUBLIC,Comfort Fedoke,Technical Execution + Authenticity,9.0
Vancouver,2,1,JAM REPUBLIC,Comfort Fedoke,Spacing,9.0
Vancouver,2,1,JAM REPUBLIC,Comfort Fedoke,Projection/Communication,10.0
Vancouver,2,1,JAM REPUBLIC,Comfort Fedoke,Stamina,9.0
Vancouver,2,1,1MILLION,Comfort Fedoke,Choreography Complexity,8.0
Vancouver,2,1,1MILLION,Comfort Fedoke,Staging,8.0
Vancouver,2,1,1MILLION,Comfort Fedoke,Musicality,9.0
Vancouver,2,1,1MILLION,Comfort Fedoke,Creativity,9.0
Vancouver,2,1,1MILLION,Comfort Fedoke,Stylistic Athleticism,8.0
Vancouver,2,1,1MILLION,Comfort Fedoke,Cleanliness,9.0
Vancouver,2,1,1MILLION,Comfort Fedoke,Technical Execution + Authenticity,9.0
Vancouver,2,1,1MILLION,Comfort Fedoke,Spacing,8.0
Vancouver,2,1,1MILLION,Comfort Fedoke,Projection/Communication,9.0
Vancouver,2,1,1MILLION,Comfort Fedoke,Stamina,10.0
Vancouver,2,1,BROTHERHOOD,Carlos Irizarry,Choreography Complexity,10.0
Vancouver,2,1,BROTHERHOOD,Carlos Irizarry,Staging,9.0
Vancouver,2,1,BROTHERHOOD,Carlos Irizarry,Musicality,10.0
Vancouver,2,1,BROTHERHOOD,Carlos Irizarry,Creativity,10.0
Vancouver,2,1,BROTHERHOOD,Carlos Irizarry,Stylistic Athleticism,10.0
Vancouver,2,1,BROTHERHOOD,Carlos Irizarry,Cleanliness,10.0
Vancouver,2,1,BROTHERHOOD,Carlos Irizarry,Technical Execution + Authenticity,9.0
Vancouver,2,1,BROTHERHOOD,Carlos Irizarry,Spacing,9.0
Vancouver,2,1,BROTHERHOOD,Carlos Irizarry,Projection/Communication,9.0
Vancouver,2,1,BROTHERHOOD,Carlos Irizarry,Stamina,10.0
Vancouver,2,1,JAM REPUBLIC,Carlos Irizarry,Choreography Complexity,8.0
Vancouver,2,1,JAM REPUBLIC,Carlos Irizarry,Staging,9.0
Vancouver,2,1,JAM REPUBLIC,Carlos Irizarry,Musicality,10.0
Vancouver,2,1,JAM REPUBLIC,Carlos Irizarry,Creativity,9.0
Vancouver,2,1,JAM REPUBLIC,Carlos Irizarry,Stylistic Athleticism,7.0
Vancouver,2,1,JAM REPUBLIC,Carlos Irizarry,Cleanliness,9.0
Vancouver,2,1,JAM REPUBLIC,Carlos Irizarry,Technical Execution + Authenticity,9.0
Vancouver,2,1,JAM REPUBLIC,Carlos Irizarry,Spacing,8.0
Vancouver,2,1,JAM REPUBLIC,Carlos Irizarry,Projection/Communication,9.0
Vancouver,2,1,JAM REPUBLIC,Carlos Irizarry,Stamina,10.0
Vancouver,2,1,1MILLION,Carlos Irizarry,Choreography Complexity,8.0
Vancouver,2,1,1MILLION,Carlos Irizarry,Staging,9.0
Vancouver,2,1,1MILLION,Carlos Irizarry,Musicality,9.0
Vancouver,2,1,1MILLION,Carlos Irizarry,Creativity,9.0
Vancouver,2,1,1MILLION,Carlos Irizarry,Stylistic Athleticism,7.0
Vancouver,2,1,1MILLION,Carlos Irizarry,Cleanliness,9.0
Vancouver,2,1,1MILLION,Carlos Irizarry,Technical Execution + Authenticity,9.0
Vancouver,2,1,1MILLION,Carlos Irizarry,Spacing,9.0
Vancouver,2,1,1MILLION,Carlos Irizarry,Projection/Communication,8.0
Vancouver,2,1,1MILLION,Carlos Irizarry,Stamina,9.0
Vancouver,2,1,BROTHERHOOD,Nicolas Begin,Choreography Complexity,9.0
Vancouver,2,1,BROTHERHOOD,Nicolas Begin,Staging,9.0
Vancouver,2,1,BROTHERHOOD,Nicolas Begin,Musicality,9.0
Vancouver,2,1,BROTHERHOOD,Nicolas Begin,Creativity,10.0
Vancouver,2,1,BROTHERHOOD,Nicolas Begin,Stylistic Athleticism,8.0
Vancouver,2,1,BROTHERHOOD,Nicolas Begin,Cleanliness,10.0
Vancouver,2,1,BROTHERHOOD,Nicolas Begin,Technical Execution + Authenticity,9.0
Vancouver,2,1,BROTHERHOOD,Nicolas Begin,Spacing,9.0
Vancouver,2,1,BROTHERHOOD,Nicolas Begin,Projection/Communication,10.0
Vancouver,2,1,BROTHERHOOD,Nicolas Begin,Stamina,10.0
Vancouver,2,1,JAM REPUBLIC,Nicolas Begin,Choreography Complexity,9.0
Vancouver,2,1,JAM REPUBLIC,Nicolas Begin,Staging,8.0
Vancouver,2,1,JAM REPUBLIC,Nicolas Begin,Musicality,10.0
Vancouver,2,1,JAM REPUBLIC,Nicolas Begin,Creativity,10.0
Vancouver,2,1,JAM REPUBLIC,Nicolas Begin,Stylistic Athleticism,8.0
Vancouver,2,1,JAM REPUBLIC,Nicolas Begin,Cleanliness,9.0
Vancouver,2,1,JAM REPUBLIC,Nicolas Begin,Technical Execution + Authenticity,9.0
Vancouver,2,1,JAM REPUBLIC,Nicolas Begin,Spacing,9.0
Vancouver,2,1,JAM REPUBLIC,Nicolas Begin,Projection/Communication,9.0
Vancouver,2,1,JAM REPUBLIC,Nicolas Begin,Stamina,10.0
Vancouver,2,1,1MILLION,Nicolas Begin,Choreography Complexity,8.0
Vancouver,2,1,1MILLION,Nicolas Begin,Staging,9.0
Vancouver,2,1,1MILLION,Nicolas Begin,Musicality,8.0
Vancouver,2,1,1MILLION,Nicolas Begin,Creativity,9.0
Vancouver,2,1,1MILLION,Nicolas Begin,Stylistic Athleticism,9.0
Vancouver,2,1,1MILLION,Nicolas Begin,Cleanliness,9.0
Vancouver,2,1,1MILLION,Nicolas Begin,Technical Execution + Authenticity,8.0
Vancouver,2,1,1MILLION,Nicolas Begin,Spacing,9.0
Vancouver,2,1,1MILLION,Nicolas Begin,Projection/Communication,9.0
Vancouver,2,1,1MILLION,Nicolas Begin,Stamina,10.0
Sydney,1,1,JAM REPUBLIC,Stephen Grey,Choreography Complexity,6.0
Sydney,1,1,JAM REPUBLIC,Stephen Grey,Staging,8.0
Sydney,1,1,JAM REPUBLIC,Stephen Grey,Musicality,7.0
Sydney,1,1,JAM REPUBLIC,Stephen Grey,Creativity,8.0
Sydney,1,1,JAM REPUBLIC,Stephen Grey,Stylistic Athleticism,7.0
Sydney,1,1,JAM REPUBLIC,Stephen Grey,Cleanliness,8.0
Sydney,1,1,JAM REPUBLIC,Stephen Grey,Technical Execution + Authenticity,7.0
Sydney,1,1,JAM REPUBLIC,Stephen Grey,Spacing,8.0
Sydney,1,1,JAM REPUBLIC,Stephen Grey,Projection/Communication,9.0
Sydney,1,1,JAM REPUBLIC,Stephen Grey,Stamina,9.0
Sydney,1,1,GRV,Stephen Grey,Choreography Complexity,9.0
Sydney,1,1,GRV,Stephen Grey,Staging,9.0
Sydney,1,1,GRV,Stephen Grey,Musicality,8.0
Sydney,1,1,GRV,Stephen Grey,Creativity,9.0
Sydney,1,1,GRV,Stephen Grey,Stylistic Athleticism,9.0
Sydney,1,1,GRV,Stephen Grey,Cleanliness,8.0
Sydney,1,1,GRV,Stephen Grey,Technical Execution + Authenticity,9.0
Sydney,1,1,GRV,Stephen Grey,Spacing,9.0
Sydney,1,1,GRV,Stephen Grey,Projection/Communication,10.0
Sydney,1,1,GRV,Stephen Grey,Stamina,10.0
Sydney,1,1,JAM REPUBLIC,Mel Charlot,Choreography Complexity,7.0
Sydney,1,1,JAM REPUBLIC,Mel Charlot,Staging,8.0
